ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1656450	4.58e-03	2.25e-03	-3.183704	-2.443321	-0.3086205	729042267	BRDT	bromodomain testis associated
ILMN_1731809	4.58e-03	2.25e-03	-3.183606	-2.44359	-0.3262825	567757598	COL4A6	collagen type IV alpha 6 chain
ILMN_1793347	4.58e-03	2.25e-03	-3.183588	-2.443641	-0.3225321	302565870	CCDC180	coiled-coil domain containing 180
ILMN_1793621	4.58e-03	2.25e-03	-3.183574	-2.44368	-0.3014421	291621667	ZFYVE27	zinc finger FYVE-type containing 27
ILMN_1778562	4.58e-03	2.25e-03	-3.183531	-2.443801	-0.3291141	548923775	COMMD4	COMM domain containing 4
ILMN_1677385	4.58e-03	2.25e-03	3.18349	-2.443914	0.4154064	208610016	SMIM19	small integral membrane protein 19
ILMN_1728309	4.59e-03	2.25e-03	-3.183372	-2.44424	-0.2806356	362999011	ALAS1	5'-aminolevulinate synthase 1
ILMN_1768567	4.59e-03	2.25e-03	-3.183323	-2.444375	-0.3193177	52317181	OR10S1	olfactory receptor family 10 subfamily S member 1
ILMN_1728334	4.59e-03	2.25e-03	-3.183289	-2.444469	-0.3175097	254692832	NHSL2	NHS like 2
ILMN_1785655	4.59e-03	2.25e-03	-3.183162	-2.444822	-0.3203191	574956965	HMGB4	high mobility group box 4
ILMN_1750895	4.59e-03	2.25e-03	-3.183106	-2.444977	-0.3223492	20162567	MAGEC3	MAGE family member C3
ILMN_1701905	4.59e-03	2.25e-03	-3.183097	-2.445002	-0.3230338	NA		
ILMN_1668460	4.59e-03	2.25e-03	-3.182799	-2.445829	-0.3192337	71361687	PRTN3	proteinase 3
ILMN_1786357	4.59e-03	2.25e-03	-3.182797	-2.445834	-0.2582767	206597512	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
ILMN_1688094	4.59e-03	2.26e-03	3.182478	-2.446719	0.2630025	309243098	ORC5	origin recognition complex subunit 5
ILMN_1667371	4.60e-03	2.26e-03	-3.182404	-2.446924	-0.5297174	194328731	SLA	Src-like-adaptor
ILMN_1652376	4.60e-03	2.26e-03	-3.182291	-2.447236	-0.316153	291463308	IFNA17	interferon alpha 17
ILMN_1700588	4.60e-03	2.26e-03	-3.182283	-2.44726	-0.3092982	170671737	C7orf34	chromosome 7 open reading frame 34
ILMN_1699179	4.60e-03	2.26e-03	-3.182068	-2.447856	-0.3063629	119395731	BPTF	bromodomain PHD finger transcription factor
ILMN_1658502	4.60e-03	2.26e-03	-3.182058	-2.447883	-0.3179897	NA		
ILMN_1692858	4.60e-03	2.26e-03	-3.182028	-2.447966	-0.3196627	34878756	FBXO25	F-box protein 25
ILMN_1793049	4.60e-03	2.26e-03	-3.182028	-2.447967	-0.3047254	NA		
ILMN_1697729	4.60e-03	2.26e-03	-3.181863	-2.448425	-0.2783203	90577186	MAP2K6	mitogen-activated protein kinase kinase 6
ILMN_1774945	4.60e-03	2.26e-03	-3.181824	-2.448532	-0.3050062	223890254	NRG3	neuregulin 3
ILMN_1678051	4.60e-03	2.26e-03	-3.181766	-2.448692	-0.3320047	NA		
ILMN_1723139	4.60e-03	2.26e-03	-3.181725	-2.448805	-0.3554796	285002232	GPD2	glycerol-3-phosphate dehydrogenase 2
ILMN_1664926	4.60e-03	2.26e-03	-3.181522	-2.449369	-0.3129453	NA		
ILMN_1779642	4.60e-03	2.26e-03	-3.181482	-2.449479	-0.3243221	242246956	GRM7	glutamate metabotropic receptor 7
ILMN_1813390	4.61e-03	2.27e-03	-3.180937	-2.450991	-0.3417714	115529470	OR1C1	olfactory receptor family 1 subfamily C member 1
ILMN_1739162	4.61e-03	2.27e-03	-3.180718	-2.451596	-0.2897859	50897265	CALML6	calmodulin like 6
ILMN_1733298	4.62e-03	2.27e-03	-3.180452	-2.452334	-0.3112481	599044424	C1orf158	chromosome 1 open reading frame 158
ILMN_1766746	4.62e-03	2.27e-03	-3.180433	-2.452387	-0.3246247	612149755	CEP19	centrosomal protein 19
ILMN_1757477	4.62e-03	2.27e-03	-3.180373	-2.452553	-0.3175967	111038142	GLYAT	glycine-N-acyltransferase
ILMN_1696586	4.62e-03	2.27e-03	-3.180235	-2.452936	-0.2959048	NA		
ILMN_1773048	4.62e-03	2.27e-03	-3.180204	-2.453022	-0.2962677	229608893	MICU3	mitochondrial calcium uptake family member 3
ILMN_1811410	4.62e-03	2.27e-03	-3.180203	-2.453024	-0.3146776	156627564	RHAG	Rh-associated glycoprotein
ILMN_1728183	4.62e-03	2.27e-03	-3.179995	-2.453601	-0.3111095	293336421	DMRT2	doublesex and mab-3 related transcription factor 2
ILMN_1724977	4.62e-03	2.27e-03	-3.179962	-2.453693	-0.329875	NA		
ILMN_1660721	4.62e-03	2.27e-03	-3.179813	-2.454104	-0.3180365	749502306	STX1B	syntaxin 1B
ILMN_1710255	4.63e-03	2.28e-03	-3.179453	-2.455101	-0.3138724	320202940	ASB11	ankyrin repeat and SOCS box containing 11
ILMN_1770634	4.63e-03	2.28e-03	-3.179369	-2.455335	-0.3153443	134254456	ZNF665	zinc finger protein 665
ILMN_1700379	4.63e-03	2.28e-03	-3.179354	-2.455376	-0.3349892	515869213	SLC26A1	solute carrier family 26 member 1
ILMN_1806313	4.63e-03	2.28e-03	-3.179069	-2.456167	-0.3239513	56090526	RBMY1E	RNA binding motif protein, Y-linked, family 1, member E
ILMN_1716109	4.63e-03	2.28e-03	-3.179048	-2.456223	-0.3175839	525507399	PCDHA1	protocadherin alpha 1
ILMN_1729713	4.63e-03	2.28e-03	-3.178886	-2.456672	-0.3172316	523425712	RAB23	RAB23, member RAS oncogene family
ILMN_1705834	4.63e-03	2.28e-03	-3.178871	-2.456714	-0.2798659	116812623	TTBK2	tau tubulin kinase 2
ILMN_1679139	4.63e-03	2.28e-03	-3.178833	-2.456818	-0.322047	1043392450	HORMAD2	HORMA domain containing 2
ILMN_1675941	4.63e-03	2.28e-03	-3.178751	-2.457046	-0.3254403	1001184414	DUSP15	dual specificity phosphatase 15
ILMN_1710094	4.63e-03	2.28e-03	-3.17871	-2.45716	-0.32889	387942365	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3
ILMN_1760878	4.63e-03	2.28e-03	-3.17859	-2.457491	-0.2731375	547234757	SERHL2	serine hydrolase-like 2
ILMN_1680521	4.64e-03	2.28e-03	-3.178427	-2.457943	-0.3139384	168480149	AVPR1B	arginine vasopressin receptor 1B
ILMN_1734306	4.64e-03	2.28e-03	-3.178391	-2.458044	-0.3452756	52353251	OR52E4	olfactory receptor family 52 subfamily E member 4
ILMN_1811849	4.64e-03	2.28e-03	-3.178354	-2.458147	-0.3205334	197333841	TMEM196	transmembrane protein 196
ILMN_1755920	4.64e-03	2.28e-03	-3.178289	-2.458327	-0.2907241	149274649	ATP8B5P	ATPase phospholipid transporting 8B5, pseudogene
ILMN_1725612	4.64e-03	2.28e-03	3.178283	-2.458344	0.3459158	82659111	NUP50	nucleoporin 50
ILMN_1758212	4.64e-03	2.28e-03	-3.178252	-2.45843	-0.3426562	25121981	CRISP1	cysteine rich secretory protein 1
ILMN_1750097	4.64e-03	2.28e-03	-3.1782	-2.458574	-0.2969472	183979972	CLDN19	claudin 19
ILMN_1721147	4.64e-03	2.29e-03	-3.177901	-2.4594	-0.3235646	377520160	HTR5A	5-hydroxytryptamine receptor 5A
ILMN_1698649	4.64e-03	2.29e-03	-3.177818	-2.459632	-0.3162569	324715044	LIMK1	LIM domain kinase 1
ILMN_1698236	4.64e-03	2.29e-03	-3.177567	-2.460326	-0.3436201	742669600	ZNF639	zinc finger protein 639
ILMN_1745656	4.64e-03	2.29e-03	-3.177522	-2.460449	-0.3199802	164663835	KHDC3L	KH domain containing 3 like, subcortical maternal complex member
ILMN_1736427	4.64e-03	2.29e-03	-3.177519	-2.460459	-0.3202873	156547125	EPHA3	EPH receptor A3
ILMN_1685313	4.64e-03	2.29e-03	-3.177429	-2.460707	-0.3208452	562815403	PLEC	plectin
ILMN_1663578	4.64e-03	2.29e-03	-3.177333	-2.460974	-0.3190728	NA		
ILMN_1748755	4.64e-03	2.29e-03	-3.177332	-2.460976	-0.3360163	27436982	KCND2	potassium voltage-gated channel subfamily D member 2
ILMN_1748349	4.64e-03	2.29e-03	-3.177277	-2.461129	-0.3117721	612339331	OR10G2	olfactory receptor family 10 subfamily G member 2
ILMN_1746493	4.65e-03	2.29e-03	-3.177125	-2.461551	-0.3024162	NA		
ILMN_1651330	4.65e-03	2.29e-03	-3.177015	-2.461853	-0.3317357	NA		
ILMN_1768954	4.65e-03	2.29e-03	-3.176959	-2.46201	-0.3103838	531034790	RIBC1	RIB43A domain with coiled-coils 1
ILMN_1719988	4.65e-03	2.29e-03	-3.176944	-2.462051	-0.2855091	385251405	HAL	histidine ammonia-lyase
ILMN_1721774	4.65e-03	2.29e-03	-3.176822	-2.462388	-0.3737945	970414606	MPP7	membrane palmitoylated protein 7
ILMN_1790988	4.65e-03	2.30e-03	-3.176543	-2.463161	-0.3309424	820870757	OR5K1	olfactory receptor family 5 subfamily K member 1
ILMN_1651771	4.65e-03	2.30e-03	-3.176514	-2.463242	-0.3005749	194440689	RRAGB	Ras related GTP binding B
ILMN_1749118	4.65e-03	2.30e-03	-3.176308	-2.463811	-0.2823354	223278386	CALML5	calmodulin like 5
ILMN_1680722	4.65e-03	2.30e-03	-3.176305	-2.463821	-0.327457	89357939	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1
ILMN_1672295	4.65e-03	2.30e-03	3.176284	-2.463879	0.5243188	156151382	ZC3H12A	zinc finger CCCH-type containing 12A
ILMN_1703765	4.65e-03	2.30e-03	-3.176216	-2.464067	-0.315335	226437573	GPR12	G protein-coupled receptor 12
ILMN_1682466	4.66e-03	2.30e-03	-3.176138	-2.464281	-0.2970326	34878876	NRN1	neuritin 1
ILMN_1683544	4.66e-03	2.30e-03	-3.176089	-2.464417	-0.302174	197304684	ZDHHC4	zinc finger DHHC-type containing 4
ILMN_1729965	4.66e-03	2.30e-03	-3.176042	-2.464547	-0.3167144	254039712	CXorf66	chromosome X open reading frame 66
ILMN_1731498	4.66e-03	2.30e-03	-3.176037	-2.464562	-0.2947112	269973879	GPR156	G protein-coupled receptor 156
ILMN_1692575	4.66e-03	2.30e-03	3.175987	-2.464701	0.2131225	387157912	SFSWAP	splicing factor SWAP homolog
ILMN_1735063	4.66e-03	2.30e-03	-3.175828	-2.465141	-0.3151616	194018430	KIAA1841	KIAA1841
ILMN_1768357	4.66e-03	2.30e-03	-3.175803	-2.46521	-0.3120874	45827774	RTN1	reticulon 1
ILMN_1730984	4.66e-03	2.30e-03	-3.175657	-2.465612	-0.3102991	284172353	OR4C13	olfactory receptor family 4 subfamily C member 13
ILMN_1653969	4.66e-03	2.30e-03	-3.175638	-2.465665	-0.3247385	NA		
ILMN_1753903	4.66e-03	2.30e-03	-3.175555	-2.465897	-0.3304279	274321461	C1GALT1C1	C1GALT1 specific chaperone 1
ILMN_1692407	4.66e-03	2.30e-03	-3.17555	-2.465909	-0.3351993	666335629	CCDC28B	coiled-coil domain containing 28B
ILMN_1712730	4.66e-03	2.30e-03	-3.175489	-2.466079	-0.2854031	NA		
ILMN_1672938	4.66e-03	2.30e-03	-3.175441	-2.466213	-0.3059453	168480145	ADCY8	adenylate cyclase 8
ILMN_1731432	4.66e-03	2.30e-03	-3.175372	-2.466401	-0.3274654	332078493	P2RX3	purinergic receptor P2X 3
ILMN_1794950	4.66e-03	2.30e-03	-3.175311	-2.466572	-0.3208693	283945634	RGAG1	retrotransposon gag domain containing 1
ILMN_1718248	4.66e-03	2.31e-03	-3.175109	-2.467131	-0.3003328	164607154	CFHR5	complement factor H related 5
ILMN_1773238	4.67e-03	2.31e-03	-3.174844	-2.467864	-0.3099012	66932939	XCR1	X-C motif chemokine receptor 1
ILMN_1784834	4.67e-03	2.31e-03	-3.174716	-2.468217	-0.3098934	52353255	OR52E6	olfactory receptor family 52 subfamily E member 6
ILMN_1711736	4.67e-03	2.31e-03	-3.174544	-2.468695	-0.3410007	313851021	ADCYAP1R1	ADCYAP receptor type I
ILMN_1774708	4.67e-03	2.31e-03	-3.174316	-2.469326	-0.3563887	119943094	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
ILMN_1790080	4.67e-03	2.31e-03	-3.174305	-2.469355	-0.3284348	41406079	GAS7	growth arrest specific 7
ILMN_1717593	4.67e-03	2.31e-03	-3.174202	-2.469641	-0.3140593	343780942	ESRRG	estrogen related receptor gamma
ILMN_1743532	4.67e-03	2.31e-03	-3.17417	-2.46973	-0.298692	NA		
ILMN_1669474	4.67e-03	2.31e-03	-3.17411	-2.469894	-0.3297389	525345412	PCDHA10	protocadherin alpha 10
ILMN_1692169	4.67e-03	2.31e-03	-3.174068	-2.470012	-0.3066324	335335009	NAA20	N(alpha)-acetyltransferase 20, NatB catalytic subunit
ILMN_1772882	4.67e-03	2.31e-03	-3.173963	-2.470301	-0.3200818	53793654	OR2T1	olfactory receptor family 2 subfamily T member 1
ILMN_1706842	4.67e-03	2.31e-03	-3.17396	-2.470309	-0.3383055	NA		
ILMN_1726421	4.67e-03	2.31e-03	3.173937	-2.470373	0.2381186	568815607	METTL9	methyltransferase like 9
ILMN_1750850	4.68e-03	2.31e-03	-3.17373	-2.470946	-0.3150178	908212434	KLK14	kallikrein related peptidase 14
ILMN_1813795	4.68e-03	2.32e-03	-3.173594	-2.471321	-0.3147624	618857476	RASSF5	Ras association domain family member 5
ILMN_1718202	4.68e-03	2.32e-03	-3.173575	-2.471375	-0.3226646	225690557	KRTAP4-7	keratin associated protein 4-7
ILMN_1764207	4.68e-03	2.32e-03	3.17321	-2.472384	0.3515908	742670572	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A
ILMN_1686831	4.68e-03	2.32e-03	-3.173208	-2.47239	-0.3209229	618857493	KIR2DS2	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2
ILMN_1704916	4.68e-03	2.32e-03	-3.173183	-2.472458	-0.3211008	NA		
ILMN_1728055	4.69e-03	2.32e-03	-3.172896	-2.473255	-0.3127528	157502168	ASTL	astacin-like metallo-endopeptidase (M12 family)
ILMN_1808970	4.69e-03	2.32e-03	-3.17289	-2.47327	-0.3356109	221625537	MORC1	MORC family CW-type zinc finger 1
ILMN_1786046	4.69e-03	2.32e-03	-3.172748	-2.473663	-0.2876933	493798577	CASP9	caspase 9
ILMN_1746670	4.69e-03	2.32e-03	-3.172634	-2.473978	-0.2795417	808154207	DYNAP	dynactin associated protein
ILMN_1688258	4.69e-03	2.32e-03	-3.172456	-2.474471	-0.3358387	315506994	C20orf144	chromosome 20 open reading frame 144
ILMN_1691947	4.69e-03	2.32e-03	-3.172291	-2.474926	-0.3110332	120587022	UTP20	UTP20, small subunit processome component
ILMN_1683097	4.69e-03	2.32e-03	-3.172288	-2.474935	-0.3170072	1016080612	RPS6KA5	ribosomal protein S6 kinase A5
ILMN_1764320	4.69e-03	2.33e-03	-3.17217	-2.475263	-0.2498662	311771783	C8orf58	chromosome 8 open reading frame 58
ILMN_1686011	4.69e-03	2.33e-03	-3.17198	-2.475786	-0.3299795	NA		
ILMN_1680386	4.69e-03	2.33e-03	3.171954	-2.47586	0.2238341	388240802	RPP38	ribonuclease P/MRP subunit p38
ILMN_1740676	4.69e-03	2.33e-03	-3.171952	-2.475865	-0.3270822	153791483	SLC22A25	solute carrier family 22 member 25
ILMN_1689461	4.70e-03	2.33e-03	-3.171872	-2.476084	-0.3269676	22902135	SP7	Sp7 transcription factor
ILMN_1708143	4.70e-03	2.33e-03	-3.171434	-2.477297	-0.5366918	118200334	FAM127A	family with sequence similarity 127 member A
ILMN_1714280	4.70e-03	2.33e-03	-3.171392	-2.477413	-0.3252127	239735513	FOXL2	forkhead box L2
ILMN_1666175	4.70e-03	2.33e-03	-3.171358	-2.477507	-0.5843097	324120879	IL22RA1	interleukin 22 receptor subunit alpha 1
ILMN_1802537	4.70e-03	2.33e-03	-3.171348	-2.477534	-0.3109418	56682939	AKAP14	A-kinase anchoring protein 14
ILMN_1780041	4.70e-03	2.33e-03	-3.171061	-2.478329	-0.3057934	52317234	OR4C3	olfactory receptor family 4 subfamily C member 3
ILMN_1794818	4.70e-03	2.33e-03	-3.171057	-2.478338	-0.3215893	50083286	LHX8	LIM homeobox 8
ILMN_1666090	4.71e-03	2.34e-03	-3.170646	-2.479477	-0.3269723	547235104	OPALIN	oligodendrocytic myelin paranodal and inner loop protein
ILMN_1790801	4.71e-03	2.34e-03	-3.170642	-2.479486	-0.3278592	974576785	RPS6KA2	ribosomal protein S6 kinase A2
ILMN_1663081	4.71e-03	2.34e-03	3.170461	-2.479987	0.3999428	NA		
ILMN_1695184	4.71e-03	2.34e-03	-3.170366	-2.480251	-0.2788362	302129650	ANXA6	annexin A6
ILMN_1762887	4.72e-03	2.34e-03	-3.170046	-2.481133	-0.2978457	429836861	KLHL40	kelch like family member 40
ILMN_1808663	4.72e-03	2.34e-03	-3.170003	-2.481254	-0.3076042	908212432	BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3
ILMN_1723999	4.72e-03	2.34e-03	-3.169956	-2.481383	-0.3304524	61676182	GNRHR	gonadotropin releasing hormone receptor
ILMN_1704210	4.72e-03	2.34e-03	-3.169906	-2.481522	-0.3049775	1015809773	CNTNAP4	contactin associated protein like 4
ILMN_1765299	4.72e-03	2.34e-03	-3.169508	-2.482621	-0.3177609	214831265	PRIMA1	proline rich membrane anchor 1
ILMN_1651599	4.72e-03	2.34e-03	-3.169359	-2.483032	-0.2660158	356582509	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
ILMN_1679962	4.72e-03	2.34e-03	-3.169359	-2.483034	-0.319661	153792267	GPR31	G protein-coupled receptor 31
ILMN_1683019	4.72e-03	2.35e-03	-3.169272	-2.483274	-0.294476	608601813	SPANXC	SPANX family member C
ILMN_1746220	4.72e-03	2.35e-03	-3.169208	-2.48345	-0.3250972	116534899	DBH	dopamine beta-hydroxylase
ILMN_1742787	4.72e-03	2.35e-03	-3.16918	-2.483528	-0.3379683	205277460	BHLHE23	basic helix-loop-helix family member e23
ILMN_1802019	4.72e-03	2.35e-03	-3.169117	-2.483702	-0.2911772	190358489	FAM198B	family with sequence similarity 198 member B
ILMN_1790114	4.73e-03	2.35e-03	-3.169029	-2.483947	-0.3052034	116325992	LRRC37A2	leucine rich repeat containing 37 member A2
ILMN_1801666	4.73e-03	2.35e-03	-3.168957	-2.484143	-0.3249856	693073569	SCN10A	sodium voltage-gated channel alpha subunit 10
ILMN_1805483	4.73e-03	2.35e-03	-3.168908	-2.484279	-0.318951	130502840	ABHD16B	abhydrolase domain containing 16B
ILMN_1657417	4.73e-03	2.35e-03	-3.168836	-2.484478	-0.5757978	451172088	FAM26F	family with sequence similarity 26 member F
ILMN_1667790	4.73e-03	2.35e-03	-3.168416	-2.48564	-0.33129	NA		
ILMN_1780649	4.73e-03	2.35e-03	-3.168232	-2.486147	-0.3192456	68563514	KPRP	keratinocyte proline rich protein
ILMN_1815599	4.73e-03	2.35e-03	-3.168181	-2.48629	-0.3283114	111074530	FOXE3	forkhead box E3
ILMN_1811835	4.74e-03	2.35e-03	-3.167962	-2.486893	-0.2860429	198041674	SLC12A5	solute carrier family 12 member 5
ILMN_1810533	4.74e-03	2.36e-03	-3.167889	-2.487096	-0.3549301	374858047	SLC6A15	solute carrier family 6 member 15
ILMN_1678799	4.74e-03	2.36e-03	-3.167847	-2.487211	-0.3089634	38373676	RAPGEF1	Rap guanine nucleotide exchange factor 1
ILMN_1741056	4.74e-03	2.36e-03	-3.167844	-2.48722	-0.2921457	156139121	TET1	tet methylcytosine dioxygenase 1
ILMN_1659772	4.74e-03	2.36e-03	-3.167792	-2.487364	-0.3161615	42718010	CNGA2	cyclic nucleotide gated channel alpha 2
ILMN_1738406	4.74e-03	2.36e-03	-3.167773	-2.487415	-0.3049361	47933386	SLC2A9	solute carrier family 2 member 9
ILMN_1778267	4.74e-03	2.36e-03	-3.167677	-2.487683	-0.3195044	1000232102	RGS6	regulator of G-protein signaling 6
ILMN_1676177	4.74e-03	2.36e-03	-3.167527	-2.488097	-0.3283476	13470093	APOL5	apolipoprotein L5
ILMN_1654630	4.74e-03	2.36e-03	-3.167509	-2.488146	-0.2707612	NA		
ILMN_1702243	4.74e-03	2.36e-03	-3.167454	-2.488296	-0.3047505	NA		
ILMN_1760530	4.74e-03	2.36e-03	-3.167339	-2.488615	-0.2953148	375126913	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
ILMN_1659565	4.74e-03	2.36e-03	-3.167339	-2.488617	-0.3225199	207028869	MFAP2	microfibrillar associated protein 2
ILMN_1658187	4.74e-03	2.36e-03	-3.167259	-2.488837	-0.3214044	157837983	KAZN	kazrin, periplakin interacting protein
ILMN_1703477	4.74e-03	2.36e-03	-3.167246	-2.488873	-0.307262	253735771	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
ILMN_1751625	4.74e-03	2.36e-03	-3.167232	-2.488911	-0.3170139	73486648	MS4A3	membrane spanning 4-domains A3
ILMN_1676241	4.74e-03	2.36e-03	3.167173	-2.489074	0.3600407	NA		
ILMN_1777883	4.74e-03	2.36e-03	-3.167001	-2.489549	-0.3069672	205360847	KCNK10	potassium two pore domain channel subfamily K member 10
ILMN_1772582	4.74e-03	2.36e-03	-3.166999	-2.489554	-0.2936022	587651909	POTEB3	POTE ankyrin domain family member B3
ILMN_1655374	4.74e-03	2.36e-03	-3.166899	-2.489832	-0.3025106	33186894	SELV	selenoprotein V
ILMN_1707872	4.75e-03	2.36e-03	-3.166832	-2.490016	-0.2228951	109240555	RUFY2	RUN and FYVE domain containing 2
ILMN_1658806	4.75e-03	2.36e-03	-3.166563	-2.490759	-0.3032876	397787575	SLC5A10	solute carrier family 5 member 10
ILMN_1784933	4.75e-03	2.37e-03	-3.166486	-2.490971	-0.3167969	195947377	ACSM6	acyl-CoA synthetase medium-chain family member 6
ILMN_1693674	4.75e-03	2.37e-03	-3.166478	-2.490994	-0.2766596	354682006	TRDN	triadin
ILMN_1790645	4.75e-03	2.37e-03	-3.166233	-2.491671	-0.292883	559098476	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1
ILMN_1795563	4.75e-03	2.37e-03	-3.166222	-2.491702	-0.2983308	221136773	TCTN3	tectonic family member 3
ILMN_1659773	4.75e-03	2.37e-03	-3.166158	-2.491877	-0.3071876	256985172	PCDHAC2	protocadherin alpha subfamily C, 2
ILMN_1680593	4.76e-03	2.37e-03	-3.165887	-2.492626	-0.3284148	NA		
ILMN_1713024	4.76e-03	2.37e-03	-3.165876	-2.492656	-0.303546	14165418	PCDHA7	protocadherin alpha 7
ILMN_1688772	4.76e-03	2.37e-03	3.165796	-2.492876	0.4057298	NA		
ILMN_1732140	4.76e-03	2.37e-03	-3.165765	-2.492962	-0.2886324	86786800	ABCC11	ATP binding cassette subfamily C member 11
ILMN_1658576	4.76e-03	2.37e-03	-3.165735	-2.493047	-0.3689791	315113879	PTPRN	protein tyrosine phosphatase, receptor type N
ILMN_1699473	4.76e-03	2.37e-03	-3.165506	-2.493677	-0.3204983	299829244	CCAR2	cell cycle and apoptosis regulator 2
ILMN_1774250	4.76e-03	2.37e-03	-3.165243	-2.494405	-0.3096533	167614492	BPIFA1	BPI fold containing family A member 1
ILMN_1769099	4.77e-03	2.38e-03	-3.164984	-2.495121	-0.3200137	83320067	ZNF253	zinc finger protein 253
ILMN_1690376	4.77e-03	2.38e-03	-3.164788	-2.495662	-0.3154086	125490319	PDZD11	PDZ domain containing 11
ILMN_1792152	4.77e-03	2.38e-03	-3.164782	-2.495677	-0.3185035	223941911	DRC7	dynein regulatory complex subunit 7
ILMN_1806032	4.77e-03	2.38e-03	-3.164589	-2.496211	-0.3161325	325974496	SLC25A16	solute carrier family 25 member 16
ILMN_1758983	4.77e-03	2.38e-03	-3.164478	-2.496518	-0.325601	29725634	OTOP1	otopetrin 1
ILMN_1670872	4.77e-03	2.38e-03	-3.164347	-2.496877	-0.3282927	NA		
ILMN_1757956	4.77e-03	2.38e-03	3.164197	-2.497291	0.2816469	109240537	PCGF1	polycomb group ring finger 1
ILMN_1702563	4.78e-03	2.38e-03	-3.163791	-2.498413	-0.3166429	224967047	SOX6	SRY-box 6
ILMN_1716448	4.78e-03	2.38e-03	-3.163738	-2.49856	-0.3306227	53793657	OR10A3	olfactory receptor family 10 subfamily A member 3
ILMN_1663185	4.78e-03	2.38e-03	-3.16372	-2.498608	-0.3119781	308153328	PLEKHA8	pleckstrin homology domain containing A8
ILMN_1749108	4.78e-03	2.39e-03	-3.163618	-2.498892	-0.3351754	815891233	H1FOO	H1 histone family member O, oocyte specific
ILMN_1765459	4.78e-03	2.39e-03	-3.163454	-2.499344	-0.4233789	66737366	S100A13	S100 calcium binding protein A13
ILMN_1681668	4.78e-03	2.39e-03	-3.16341	-2.499465	-0.3103756	289577047	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
ILMN_1740409	4.78e-03	2.39e-03	-3.163369	-2.499578	-0.3315368	52353353	OR8G5	olfactory receptor family 8 subfamily G member 5
ILMN_1716298	4.78e-03	2.39e-03	-3.163281	-2.49982	-0.3111216	NA		
ILMN_1667720	4.78e-03	2.39e-03	-3.163159	-2.500159	-0.3095069	229577122	TCTE1	t-complex-associated-testis-expressed 1
ILMN_1749317	4.79e-03	2.39e-03	-3.163104	-2.500309	-0.301435	NA		
ILMN_1652045	4.79e-03	2.39e-03	-3.16301	-2.500569	-0.3023224	NA		
ILMN_1699469	4.79e-03	2.39e-03	-3.162533	-2.501884	-0.3125956	78190483	KCNIP4	potassium voltage-gated channel interacting protein 4
ILMN_1753550	4.79e-03	2.39e-03	-3.162505	-2.501964	-0.3191218	149999607	SFTPC	surfactant protein C
ILMN_1768511	4.79e-03	2.39e-03	-3.162411	-2.502221	-0.3227175	313661511	KCNG4	potassium voltage-gated channel modifier subfamily G member 4
ILMN_1757378	4.80e-03	2.39e-03	-3.162249	-2.502668	-0.2900623	562815401	PLEC	plectin
ILMN_1805062	4.80e-03	2.40e-03	-3.162152	-2.502936	-0.3164933	148234039	OR51V1	olfactory receptor family 51 subfamily V member 1
