"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"13103","ILMN_1783832",-0.3473098379,0.104725656083333,-3.45849399229649,0.000947886808047141,0.00219314986959927,-1.72809724508579,"GAGE6","G antigen 6"
"5053","ILMN_1697461",0.377300076733333,0.0173185348,3.45840606329097,0.000948149053623232,0.00219329912466922,-1.72835777735098,"MRFAP1","Morf4 family associated protein 1"
"7964","ILMN_1727600",-0.333221754533333,0.0560513185,-3.45843263420485,0.000948069799440278,0.00219329912466922,-1.7282790486356,"KNCN","kinocilin"
"1278","ILMN_1662293",-0.335355251966667,0.0643438188833333,-3.45824959848078,0.000948615875056714,0.00219415020042312,-1.72882136873217,"MORF4L1","mortality factor 4 like 1"
"4650","ILMN_1693830",-0.304725630733333,0.0308496238,-3.45801578437097,0.000949313878064302,0.00219553576636556,-1.72951411203694,"LACTB","lactamase beta"
"1227","ILMN_1661958",-0.367509173666667,0.0691918707666667,-3.45796643916604,0.000949461249967168,0.00219564769824577,-1.72966030760398,"MANBAL","mannosidase beta like"
"11178","ILMN_1762233",-0.355650532833333,0.118621038516667,-3.45778608733044,0.00095000006398146,0.00219651131427146,-1.73019462556758,"EFCAB5","EF-hand calcium binding domain 5"
"15838","ILMN_1815567",0.3712832765,0.0327898324166667,3.45777515680473,0.000950032729013462,0.00219651131427146,-1.73022700818123,"ETF1","eukaryotic translation termination factor 1"
"14678","ILMN_1801891",-0.349695046966666,0.0632541164833333,-3.45747199763744,0.000950939120700383,0.00219837780883882,-1.73112511465124,"HDX","highly divergent homeobox"
"14497","ILMN_1799717",-0.327638358966667,0.06617767885,-3.45702272388157,0.000952283874965192,0.00220125721394476,-1.73245598355327,"ZNF398","zinc finger protein 398"
"13750","ILMN_1791530",-0.362995275666667,0.0928957946666667,-3.45667245456256,0.000953333540773818,0.00220345397671665,-1.73349349134339,"CPA5","carboxypeptidase A5"
"1287","ILMN_1662362",-0.344781095666667,0.0648537369333333,-3.45656960008914,0.000953641976835574,0.00220370766813754,-1.73379813534981,"LGR6","leucine rich repeat containing G protein-coupled receptor 6"
"15330","ILMN_1809652",-0.310818846933333,0.135096892966667,-3.45659052494285,0.000953579220529251,0.00220370766813754,-1.73373615867088,"UBE2E3","ubiquitin conjugating enzyme E2 E3"
"13488","ILMN_1788481",-0.354022078466667,0.0900604668333333,-3.4563494238556,0.00095430255056596,0.00220500445596868,-1.73445025271277,"ADAM19","ADAM metallopeptidase domain 19"
"544","ILMN_1655955",-0.353996404666667,0.0524134475333333,-3.45604525680291,0.000955215826668051,0.00220665499310674,-1.7353510862799,"LRRIQ1","leucine rich repeats and IQ motif containing 1"
"4325","ILMN_1690696",-0.360124652366667,0.0829849549833333,-3.4560700510262,0.000955141349858847,0.00220665499310674,-1.73527765676177,"OR5A2","olfactory receptor family 5 subfamily A member 2"
"4298","ILMN_1690458",-0.344920955833333,0.09684066095,-3.45567456173142,0.00095632997522786,0.00220899876826893,-1.73644887731674,NA,NA
"13400","ILMN_1787412",-0.315952662866667,0.0525719251,-3.45559238631533,0.000956577125440989,0.00220933960965985,-1.73669222373952,"GPX1","glutathione peroxidase 1"
"7473","ILMN_1722753",-0.310624424566666,0.0697195297833333,-3.45499705432674,0.000958369448818679,0.00221302431208476,-1.73845506264432,"GJA5","gap junction protein alpha 5"
"7492","ILMN_1722850",-0.3617971564,0.0415738497,-3.45499620591849,0.000958372005328089,0.00221302431208476,-1.73845757471697,"VGLL2","vestigial like family member 2"
"597","ILMN_1656338",-0.3376085287,0.06964249665,-3.45479582390424,0.000958975997547191,0.00221418854387873,-1.73905087867565,"PTPRS","protein tyrosine phosphatase receptor type S"
"5120","ILMN_1698117",-0.364931585466666,0.0341543020333333,-3.45447753035512,0.000959936140144959,0.00221617476667455,-1.73999325342459,"DSCR8","Down syndrome critical region 8"
"978","ILMN_1659541",-0.315996395633333,0.0440321130166667,-3.45426624996639,0.000960573976681666,0.00221741655553653,-1.7406187598952,"CRELD1","CRELD disulfide isomerase 1"
"10253","ILMN_1751645",-0.363531112966667,0.05100804895,-3.45404257013164,0.000961249683313397,0.00221856657576962,-1.74128094652541,"OR3A4P","olfactory receptor family 3 subfamily A member 4 pseudogene"
"11766","ILMN_1769083",-0.353067113266667,0.0776591943666667,-3.45403512730502,0.000961272174824089,0.00221856657576962,-1.74130297991717,"GSTA3","glutathione S-transferase alpha 3"
"315","ILMN_1653629",-0.361632903733333,0.0575941306666667,-3.45378529983436,0.000962027418686754,0.00222007867014948,-1.74204253815518,"TENT5D","terminal nucleotidyltransferase 5D"
"8770","ILMN_1736165",-0.3118983911,-0.0457971100833333,-3.45369887421373,0.000962288819439754,0.00222045092265982,-1.74229837316124,"KMT2C","lysine methyltransferase 2C"
"12015","ILMN_1771509",-0.371251998266667,0.108740331366667,-3.45349071427328,0.000962918690817234,0.00222145303010437,-1.74291454481435,"SLC36A3","solute carrier family 36 member 3"
"13594","ILMN_1789666",-0.339124216333333,0.0944601140333333,-3.45348916394997,0.000962923383406223,0.00222145303010437,-1.74291913381005,"OR7G1","olfactory receptor family 7 subfamily G member 1"
"5236","ILMN_1699358",-0.3396706022,0.0747562900333333,-3.4533346744982,0.000963391107689606,0.00222230096006927,-1.74337641924771,"GNA12","G protein subunit alpha 12"
"8035","ILMN_1728256",-0.326526750633333,-0.07800815065,-3.45325040473446,0.000963646329130623,0.00222265857407296,-1.74362584991978,"SPAG9","sperm associated antigen 9"
"5627","ILMN_1703229",0.333585755966667,0.06924795325,3.45315222749814,0.000963943751812657,0.00222311344112818,-1.74391644007081,"SLC71A3P","solute carrier family 71 member 3, pseudogene"
"5628","ILMN_1703229",0.333585755966667,0.06924795325,3.45315222749814,0.000963943751812657,0.00222311344112818,-1.74391644007081,"SLC71A2","solute carrier family 71 member 2"
"7984","ILMN_1727745",-0.3330266807,0.0905313577166667,-3.45297466786956,0.000964481879947978,0.00222412328739771,-1.74444197578617,"H1-0","H1.0 linker histone"
"3591","ILMN_1683479",-0.336874787966667,0.06266599795,-3.4528243301151,0.000964937729376164,0.00222494320636949,-1.74488692628803,"CD34","CD34 molecule"
"212","ILMN_1652784",-0.3625538675,0.03950505955,-3.45267447941136,0.000965392304971324,0.00222529747438527,-1.74533042184724,NA,NA
"5081","ILMN_1697704",-0.347700719366666,0.0445651521166667,-3.45269662667929,0.00096532510795308,0.00222529747438527,-1.74526487601946,"KRTAP12-2","keratin associated protein 12-2"
"8881","ILMN_1737271",-0.328360065066667,0.0635517049333333,-3.45271175713669,0.000965279203183433,0.00222529747438527,-1.74522009658716,"TTC16","tetratricopeptide repeat domain 16"
"11215","ILMN_1762714",-0.3521717029,0.11228337065,-3.45248707880915,0.000965961074379086,0.00222637719210656,-1.74588503056573,"VGLL2","vestigial like family member 2"
"5695","ILMN_1704069",-0.352961891766667,0.0615229935166667,-3.45245369506436,0.000966062428859104,0.00222637948491693,-1.74598382695816,"SNX9","sorting nexin 9"
"3280","ILMN_1680375",-0.3540995157,0.0937774870166667,-3.45214615490853,0.000966996607683697,0.0022280694583356,-1.74689393494033,"WDR17","WD repeat domain 17"
"13045","ILMN_1783008",-0.3272371293,0.0767613095166667,-3.45215276469399,0.000966976520920129,0.0022280694583356,-1.74687437510171,"HJV","hemojuvelin BMP co-receptor"
"365","ILMN_1654262",-0.581604305533333,0.0350891351333333,-3.45202464907087,0.000967365927425554,0.00222868893280803,-1.7472534933343,"ZMAT3","zinc finger matrin-type 3"
"14032","ILMN_1794686",-0.3792440729,0.10328399295,-3.45198417263534,0.000967488986116239,0.00222874098317784,-1.74737326868416,NA,NA
"14341","ILMN_1797878",-0.327184675933333,0.0886533249,-3.45181237509676,0.000968011459429667,0.00222971303249795,-1.74788163038,"OR7G3","olfactory receptor family 7 subfamily G member 3"
"3798","ILMN_1685427",-0.347854009633333,0.0177047083166667,-3.45171298148705,0.000968313858768445,0.00222971503455669,-1.74817573541344,NA,NA
"5140","ILMN_1698311",-0.338583815033333,0.0464431405833333,-3.45176271252718,0.000968162543762563,0.00222971503455669,-1.74802858233249,"ABHD12B","abhydrolase domain containing 12B"
"7789","ILMN_1725971",-0.3344899488,0.0651452365666667,-3.45173960262623,0.000968232856716274,0.00222971503455669,-1.74809696421744,"TMEM81","transmembrane protein 81"
"73","ILMN_1651708",-0.3717415208,0.0741848800333333,-3.45161115507136,0.000968623752523608,0.00222974981431924,-1.74847703298346,"RESP18","regulated endocrine specific protein 18"
"5441","ILMN_1701497",-0.350499849766667,0.08209956535,-3.45164368205419,0.000968524751219461,0.00222974981431924,-1.74838078848484,"CD5L","CD5 molecule like"
"11460","ILMN_1765674",-0.3281840643,0.10998253915,-3.45160893905673,0.000968630497682768,0.00222974981431924,-1.74848358995401,"FLACC1","flagellum associated containing coiled-coil domains 1"
"6613","ILMN_1714028",-0.3427488973,0.106446264216667,-3.45144710488503,0.000969123212690577,0.00223065255761857,-1.74896243351014,"KRTAP12-3","keratin associated protein 12-3"
"6176","ILMN_1709319",-0.354690013,0.0847231864,-3.45140697659945,0.000969245422658642,0.00223070240235079,-1.74908116479521,"METTL21C","methyltransferase 21C, AARS1 lysine"
"6692","ILMN_1714859",-0.3239922199,0.09031564375,-3.45133652916724,0.000969460004330118,0.00223096480664516,-1.74928960182797,"TCIRG1","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
"3184","ILMN_1679646",-0.375780357133333,0.0586519546666667,-3.45124535570811,0.000969737783894483,0.00223137257524273,-1.74955935779465,"FTCD","formimidoyltransferase cyclodeaminase"
"3185","ILMN_1679647",-0.350741845866667,0.0861251752333333,-3.45117274202198,0.000969959071018583,0.00223165028328938,-1.74977419719357,"CHIA","chitinase acidic"
"1329","ILMN_1662747",-0.364027927266667,0.0596983501666667,-3.45110312038099,0.00097017128490274,0.00223177683919184,-1.74998018118196,"EVI2A","ecotropic viral integration site 2A"
"7103","ILMN_1718929",-0.357559565566667,0.0625564822166667,-3.45108868761205,0.000970215282959164,0.00223177683919184,-1.75002288190024,"CRYBB3","crystallin beta B3"
"4421","ILMN_1691636",-0.349924031333333,0.0432319038333333,-3.45090394577841,0.000970778632238641,0.00223284117963525,-1.75056944717532,"DAZL","deleted in azoospermia like"
"14645","ILMN_1801453",-0.340398029066666,0.0859521399333333,-3.45072995654758,0.000971309475823762,0.00223383054236723,-1.7510841818451,"TSPAN32","tetraspanin 32"
"13898","ILMN_1793182",-0.360946748466667,0.0817454349,-3.45069387789139,0.000971419586704908,0.00223385219357952,-1.75119091569926,"SLC36A2","solute carrier family 36 member 2"
"1156","ILMN_1661351",-0.3345458679,0.0203894863833333,-3.45058219096429,0.00097176052647921,0.00223402031253263,-1.75152132152738,"ELP5","elongator acetyltransferase complex subunit 5"
"6676","ILMN_1714717",-0.317537705166667,0.0667457678833333,-3.45057096295758,0.000971794807786689,0.00223402031253263,-1.75155453716768,"TMEM184C","transmembrane protein 184C"
"8460","ILMN_1732672",-0.3752269951,0.0915333527833333,-3.45060573238162,0.000971688653629667,0.00223402031253263,-1.75145167906839,NA,NA
"5979","ILMN_1707311",-0.3584998861,0.108745644816667,-3.45034632150264,0.00097248092286932,0.00223513435484179,-1.75221907471114,"CCDC54","coiled-coil domain containing 54"
"9696","ILMN_1745703",-0.347291722833333,0.104181130583333,-3.45035534668645,0.000972453348704384,0.00223513435484179,-1.75219237686564,"CORO2A","coronin 2A"
"13831","ILMN_1792356",-0.4147066176,0.0660271978333333,-3.45027322290452,0.000972704284412429,0.00223541612404489,-1.75243530951895,"DPYSL4","dihydropyrimidinase like 4"
"8404","ILMN_1731958",-0.392020265266667,0.114154579666667,-3.45021618683671,0.000972878598696194,0.00223558512880426,-1.75260402713249,"SYT10","synaptotagmin 10"
"4206","ILMN_1689518",-0.422490242166666,-0.0624480717833333,-3.45015684450212,0.000973059992809073,0.00223561967508404,-1.75277956481847,"PECAM1","platelet and endothelial cell adhesion molecule 1"
"8524","ILMN_1733360",-0.3304693827,0.0501524743166667,-3.45014533275631,0.000973095184935607,0.00223561967508404,-1.75281361691249,NA,NA
"15102","ILMN_1807079",-0.366908787166667,0.11199742115,-3.44968019530911,0.000974518147518624,0.00223865699332641,-1.7541894413609,"OR1E2","olfactory receptor family 1 subfamily E member 2"
"8314","ILMN_1731051",-0.354779243833333,0.0590219821833333,-3.44959265212799,0.000974786182436831,0.00223904086469027,-1.7544483698206,NA,NA
"3686","ILMN_1684336",-0.3463822195,0.0893522815833333,-3.44938332196989,0.000975427381033911,0.00223981955519563,-1.75506749181982,"VEPH1","ventricular zone expressed PH domain containing 1"
"7823","ILMN_1726392",-0.312125443866666,-0.0246095897666667,-3.44938661996684,0.000975417275854085,0.00223981955519563,-1.75505773775491,"NIN","ninein"
"12578","ILMN_1778079",-0.3160278512,0.0569372101333333,-3.44938309096777,0.000975428088836322,0.00223981955519563,-1.75506817502508,"SEPTIN4","septin 4"
"2411","ILMN_1672114",-0.343493968466667,0.0939208009333333,-3.44918937145291,0.000976021826625564,0.00224071905224687,-1.75564110308931,"TNFRSF10C","TNF receptor superfamily member 10c"
"14517","ILMN_1800031",-0.3542047829,0.0799655784166667,-3.44920128818244,0.000975985292746536,0.00224071905224687,-1.75560585984945,"CATSPERG","catsper channel auxiliary subunit gamma"
"5474","ILMN_1701873",-0.351332106933333,0.0592873176666667,-3.44908732984381,0.00097633471511458,0.00224097354579429,-1.75594288349569,"C9orf50","chromosome 9 open reading frame 50"
"5648","ILMN_1703477",-0.3327850069,0.00804696021666667,-3.44910714703664,0.000976273942557138,0.00224097354579429,-1.75588427612117,"ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2"
"6014","ILMN_1707652",-0.365401601033333,0.0826718901833333,-3.44886768413629,0.000977008533289482,0.00224205620176827,-1.75659244808111,"KRTAP1-5","keratin associated protein 1-5"
"7325","ILMN_1721178",-0.3435824432,0.0746710615,-3.44886881362311,0.00097700506718023,0.00224205620176827,-1.75658910789096,"COL11A2","collagen type XI alpha 2 chain"
"3187","ILMN_1679666",-0.356302930566667,0.0710174552166667,-3.44873671397511,0.000977410526516883,0.0022427467025497,-1.75697975618787,"SCGB3A1","secretoglobin family 3A member 1"
"6521","ILMN_1713125",-0.363272285933333,0.0729582624,-3.44869882331151,0.00097752685541305,0.00224278164861755,-1.75709180545562,"SPANXD","SPANX family member D"
"4450","ILMN_1691864",-0.351849380666666,-0.0684522064666667,-3.44858063965728,0.000977889777649279,0.00224338229859065,-1.75744128951576,"SEPTIN10","septin 10"
"885","ILMN_1658785",-0.356630255466666,0.054323292,-3.44848234416094,0.000978191723834088,0.00224369285367942,-1.7577319554077,"TPPP2","tubulin polymerization promoting protein family member 2"
"6107","ILMN_1708583",-0.366814457633333,0.0822996954833333,-3.4484703730534,0.00097822850296361,0.00224369285367942,-1.75776735432203,"OR5L2","olfactory receptor family 5 subfamily L member 2"
"12817","ILMN_1780516",-0.335190772433333,0.0190239736833333,-3.44843780508841,0.000978328568952445,0.00224369285367942,-1.75786365831123,"MSTN","myostatin"
"4468","ILMN_1692080",-0.350892715033333,0.11238502505,-3.44834679858652,0.000978608240361596,0.00224387030534177,-1.75813276261869,"ANKH","ANKH inorganic pyrophosphate transport regulator"
"11916","ILMN_1770444",-0.364033402666667,0.0703728286333333,-3.44836428165293,0.000978554507407011,0.00224387030534177,-1.75808106594424,"GUSBP15","GUSB pseudogene 15"
"5940","ILMN_1706838",-0.363749523,0.0950472587,-3.44816072211136,0.000979180306187406,0.00224494997028332,-1.75868297141639,"DEFB119","defensin beta 119"
"2605","ILMN_1673911",-0.345371801,0.0825808604666667,-3.44809602456509,0.000979379283806906,0.00224517412751601,-1.75887427048513,"RAB7B","RAB7B, member RAS oncogene family"
"2551","ILMN_1673493",-0.3562167967,0.0690009202833333,-3.44801923114941,0.000979615512009943,0.00224548362455348,-1.75910133162644,"GABRB3","gamma-aminobutyric acid type A receptor subunit beta3"
"15479","ILMN_1811345",-0.362724604666667,0.0863382405666667,-3.4479417730407,0.00097985383954782,0.002245797869256,-1.75933035454512,"GLYAT","glycine-N-acyltransferase"
"15127","ILMN_1807331",-0.360981496633333,0.05227786575,-3.44788367065776,0.000980032648307591,0.00224597564773302,-1.75950214540219,"BLID","BH3-like motif containing, cell death inducer"
"14268","ILMN_1797181",0.326332916666666,0.0297569110666667,3.44776431650067,0.000980400054905262,0.00224658556120425,-1.75985503256254,"MRFAP1L2","Morf4 family associated protein 1 like 2"
"10847","ILMN_1758537",-0.3538963634,0.0585226705333333,-3.44771795385287,0.000980542807694414,0.00224668060792118,-1.75999210787932,"CCER1","coiled-coil glutamate rich protein 1"
"10370","ILMN_1753002",-0.3095559133,0.03549739375,-3.44752283965724,0.000981143789215137,0.00224782544871926,-1.76056896636703,"RAB2B","RAB2B, member RAS oncogene family"
"5025","ILMN_1697176",-0.3539524575,0.0807705809833333,-3.44744367450219,0.000981387729403758,0.00224815214674648,-1.76080301302063,"GFAP","glial fibrillary acidic protein"
"3160","ILMN_1679410",-0.328734665966667,0.0881245366833333,-3.44735361619337,0.000981665305654074,0.00224832367753768,-1.76106926001978,"ALOX15","arachidonate 15-lipoxygenase"
